bnumber,E14R012a01,E14R012a02,E14R012a03,E14R012a04,E14R012a05,E14R012a06,E14R012b01,E14R012b02,E14R012b03,E14R012b04,E14R012b05,E14R012b06,E14R012c01,E14R012c02,E14R012c03,E14R012c04,E14R012c05,E14R012c06
b2014,2.5142388675153852e-11,2.2604414521160718e-11,2.7545464153562853e-11,2.4179760640856507e-11,4.542302235943054e-11,1.1612279145981375e-10,2.197672747508447e-11,2.8940627209389265e-11,2.3435570749367794e-11,2.562510517285311e-11,2.9943400723376516e-11,5.432316285204431e-11,1.955623589237588e-11,2.7773307046823988e-11,3.489058143570179e-11,2.1461750139551704e-11,3.06975319344634e-11,4.8968301951656737e-11
b2015,3.8097428716598085e-11,2.793621614184824e-11,3.3362923859622096e-11,3.196329708645667e-11,2.265005029314904e-11,2.511235010339284e-11,3.1713428902868854e-11,3.660097996851753e-11,3.4680745476572446e-11,3.1727095871545585e-11,2.7565624204336005e-11,3.863616205336161e-11,4.324707383646437e-11,3.390197006576793e-11,2.9144339283212696e-11,3.358904015440697e-11,3.062777316078145e-11,3.5487300103496254e-11
b2016,3.107709085636432e-10,3.315551878466658e-10,3.1518161920564566e-10,2.7951958306495953e-10,2.4766695836237366e-10,2.0105349623686774e-10,3.268990341277688e-10,3.944285154393212e-10,2.8562084294479256e-10,2.836214075123264e-10,2.5804351937028956e-10,2.465023785536417e-10,3.2643018717417685e-10,3.416386410517087e-10,3.2814113969970074e-10,2.9526439871180633e-10,2.5456267784595876e-10,2.4176588218692066e-10
b2017,2.654230984033344e-10,3.046331694316455e-10,2.522879184965165e-10,2.1845258425911314e-10,1.986709672523077e-10,1.7647919647525302e-10,3.429864684856502e-10,2.744533771903262e-10,2.3089183999567733e-10,2.242499352561648e-10,1.7498963087503e-10,1.700184073525955e-10,2.740110534811003e-10,3.1291996943592927e-10,2.821927191189757e-10,3.0354175185464436e-10,1.687209192112871e-10,1.8635333871898971e-10
b2018,5.829354798683232e-11,6.139358983947251e-11,1.1222022096161506e-10,1.005507826228766e-10,4.035432248119129e-11,6.496787486242314e-11,9.948131970388238e-11,3.532707573065225e-11,7.858149401886782e-12,1.5212630743053344e-11,1.2416225399189408e-11,9.924330289651502e-12,4.085748975668683e-11,3.4994366878998224e-11,1.692193199631537e-11,7.919852361280222e-11,4.631916485222367e-11,2.2542018322152494e-11
b2019,1.2227472325221463e-10,1.1919879916249087e-10,1.2779992323082387e-10,1.2827494863249342e-10,1.6512375717315678e-10,1.3763545134672513e-10,1.7322194369590195e-10,1.5963987225336455e-10,1.617083024859905e-10,1.8042789243359985e-10,1.2585412007799053e-10,8.481861815960962e-11,1.3710058668817794e-10,1.2521158338240003e-10,1.562314077524111e-10,1.3549202371133461e-10,1.070942076274995e-10,9.246239439703817e-11
b2020,9.371799043676208e-11,1.0593219105737204e-10,1.1494950328561579e-10,1.1747149762426268e-10,1.5274340947909275e-10,1.2568729276577258e-10,1.3526689589278486e-10,1.4324533199833108e-10,1.5457172711533432e-10,1.4072266743717863e-10,1.2425747044434185e-10,7.331624370422507e-11,1.148855795816859e-10,1.0003928159427323e-10,1.3746288973781604e-10,1.1406045041782406e-10,9.336904396153763e-11,7.174031904672764e-11
b2021,1.054576201897968e-10,1.2649061627928703e-10,1.2535503098070932e-10,1.2803779562959752e-10,1.6109402432411475e-10,1.3578672231228626e-10,1.5340577337514572e-10,1.4568291744065703e-10,1.5973341073928736e-10,1.6705458993539886e-10,1.6231023623473068e-10,7.51281078001656e-11,1.1964498558032905e-10,9.847843638845815e-11,1.4380253291928883e-10,1.2005607971959364e-10,1.3110364417451826e-10,8.505925137915018e-11
b2022,1.5102157632148955e-10,1.7235399039027172e-10,1.7303559754647213e-10,1.8906280003481366e-10,2.1422531615734832e-10,1.7048739420317224e-10,2.2376304338267825e-10,1.9037552525890385e-10,2.329090673239639e-10,2.09405355237672e-10,2.2313132336406455e-10,1.2324027772997415e-10,1.8443946484977346e-10,1.5724325011233712e-10,1.9155835457068747e-10,1.849697477442391e-10,1.5782872479436235e-10,1.2464658678603534e-10
b2023,1.1044721864333242e-10,1.154085972329067e-10,1.2046238408308962e-10,1.352748876388276e-10,1.3728286461519068e-10,1.2112654635367026e-10,1.3813247129678584e-10,1.407095389271742e-10,1.631564918188357e-10,1.6727447787382807e-10,1.641467086672498e-10,8.830971867910237e-11,1.3965413165421207e-10,1.1500032053456102e-10,1.3275317110910847e-10,1.2403294206479532e-10,1.0934911799253772e-10,9.312910111906222e-11
b2024,8.870020385668418e-11,1.056421090737192e-10,1.2652599701364495e-10,1.3472713411138485e-10,1.2867389122225173e-10,1.4024149624921733e-10,1.4692210351841513e-10,1.4859421270694973e-10,1.3754427039937515e-10,1.586799170111568e-10,1.4446286675447648e-10,9.605638543579476e-11,1.1457097986949724e-10,1.1316586304153656e-10,1.4973564559639402e-10,1.237947071939595e-10,9.157888767061086e-11,1.0131673770981021e-10
b2025,1.1241253961010097e-10,1.0932316841143183e-10,1.1706822265264213e-10,1.1074677451416216e-10,9.694843674144812e-11,1.0617406915777915e-10,1.2425303610913144e-10,1.149495698710012e-10,1.4075808851317817e-10,1.2154421469965298e-10,1.1700212400975843e-10,9.03762036686477e-11,1.3250603421949554e-10,9.971189875315932e-11,1.2071518130655753e-10,1.004269938595327e-10,9.337165963399284e-11,9.22305517691162e-11
b2026,2.1364305931578128e-10,1.9822063673806774e-10,2.015958298780475e-10,1.8462423773328916e-10,1.7738163727996168e-10,1.802783612831709e-10,2.8868745048149173e-10,2.536784693424497e-10,2.2764197121668741e-10,2.340404729700514e-10,2.0422760271989123e-10,1.4483133401428134e-10,2.6302148343093545e-10,2.4850518760226963e-10,2.371919156369199e-10,2.563906378168949e-10,1.906049336916382e-10,1.623320468371047e-10
b2027,4.4357481121175613e-10,4.687098741918912e-10,4.463180313755196e-10,3.6039247343148373e-10,4.1324943940286993e-10,5.499367886081736e-10,4.845224401590189e-10,5.204435263890732e-10,3.983199709578835e-10,3.698376810747407e-10,3.924414099386652e-10,5.598469995029598e-10,5.114134772265563e-10,5.826443056894433e-10,5.005043734770247e-10,4.003566183447165e-10,4.942511468196461e-10,5.261721113461615e-10
b2028,2.6604198266472726e-11,2.1779263509246835e-11,2.062366226934852e-11,2.506223945092068e-11,2.027110048675377e-11,2.3300500886258108e-11,2.3954797263436512e-11,2.4238130861510975e-11,2.5272778951179615e-11,2.544136359258492e-11,2.023227123367056e-11,2.4399439820183796e-11,3.153665590138778e-11,2.4510062565336093e-11,2.280583826996681e-11,2.5267453502540676e-11,2.0997416068761036e-11,1.691618013026023e-11
b2029,1.8786076084864397e-09,1.938546463087185e-09,2.025596652492473e-09,1.9252194099056954e-09,1.6710428903890986e-09,1.6401594943768989e-09,2.0059000096764335e-09,2.0945614157869826e-09,2.207799052261967e-09,1.993547094173242e-09,1.8844006382429085e-09,1.8580473280554273e-09,1.8665809094626727e-09,1.8271517462426214e-09,1.9338491173395362e-09,1.7076688775574053e-09,1.592368362908949e-09,1.5527698965152696e-09
b2032,1.6964420590341248e-10,1.7197992925433631e-10,1.5558259614535183e-10,1.694770849776235e-10,1.5417764403112946e-10,1.3444726095695794e-10,1.988394342505699e-10,1.611521343705961e-10,1.9047929229976007e-10,1.719585161138968e-10,1.4840054731365692e-10,1.501668939176547e-10,1.5288058928038754e-10,1.6328617819210563e-10,1.500615998651018e-10,1.9452517517062155e-10,1.6779303904428076e-10,1.1618817583309815e-10
b2033,1.933708492541411e-10,1.986541427779542e-10,1.9065663044729597e-10,1.9359221124690487e-10,1.8125246538162186e-10,1.7217988407298585e-10,2.3411184102412995e-10,2.1256121837934824e-10,2.463995998896702e-10,2.2142112967113658e-10,2.083400533084324e-10,1.6120028012852017e-10,1.9967078327420405e-10,1.861753040172693e-10,1.9421297254851052e-10,2.2712525754722264e-10,1.9851070650952997e-10,1.6237894554092896e-10
b2034,2.719917849616024e-10,2.4924267136076175e-10,2.413338085196023e-10,2.575220081665785e-10,2.359426112811587e-10,2.533342261176782e-10,2.804083414420072e-10,2.6041254161330094e-10,2.9270022217713366e-10,2.990386083563913e-10,2.4532058248398423e-10,2.2909996333973732e-10,2.677154066718392e-10,2.5791099245498247e-10,2.4941816529707344e-10,2.826237636989111e-10,2.951646089733435e-10,2.1559213591877194e-10
b2036,2.478287414412344e-10,2.4187040256546493e-10,2.3109720415615588e-10,2.649371822282276e-10,2.0697204640010035e-10,2.6023561512517634e-10,3.4307491870820717e-10,2.9866272093230477e-10,3.1543024911018785e-10,2.780822006861405e-10,2.1176812359224908e-10,2.775753304041241e-10,2.7534663692176384e-10,3.1444520253920036e-10,2.7943871642665586e-10,3.5082863678345567e-10,2.129685730156638e-10,2.2276337235853324e-10
b2037,1.0100697826793892e-10,9.801848928223722e-11,8.634961822188658e-11,9.310724283067586e-11,6.865181450861388e-11,8.00435288455895e-11,1.009479803299528e-10,8.640543783359209e-11,1.0224416523304972e-10,1.0262731044581895e-10,7.181397409114162e-11,1.0041055906530591e-10,1.0484680611178659e-10,9.058062530828642e-11,7.919130737191921e-11,9.399664390292485e-11,8.782016019066352e-11,8.902922232285568e-11
b2038,1.5548933035728548e-10,1.4028239884978211e-10,1.2280232780274199e-10,1.5964918919588237e-10,1.236814961913916e-10,1.3996669629247355e-10,1.998968653074836e-10,1.5538839414739318e-10,1.4531227798821156e-10,1.7342945281577869e-10,1.1006303933302997e-10,1.5085457172779666e-10,1.6137608162425682e-10,1.486894104373952e-10,1.488643927862573e-10,1.8655020283661853e-10,1.3008331755112826e-10,1.416464346993424e-10
b2039,2.3371298426697407e-10,2.3154841694693218e-10,2.383792597044199e-10,2.5394493908728766e-10,1.6915181387040614e-10,2.1318526680683686e-10,3.361500980127694e-10,2.621461493633814e-10,2.7695293862495407e-10,2.6548717102661193e-10,1.8973148063176775e-10,2.5646301883586744e-10,2.3729189094405716e-10,2.6370455555809613e-10,2.6876978093709916e-10,2.997138226164388e-10,1.6899322347576336e-10,1.8006748461083786e-10
b2040,2.7859184104623897e-10,2.7378474182634617e-10,2.856179679647017e-10,2.707055796072647e-10,2.324557746612401e-10,3.3439830422664956e-10,3.4516706716800126e-10,3.5317251738513576e-10,3.2735005016758615e-10,2.739204228622647e-10,2.377244490362043e-10,2.8150213836052656e-10,2.5980939908312175e-10,2.752924795264167e-10,2.881272864143003e-10,2.8049844180551974e-10,2.14188415254999e-10,2.689245233649449e-10
b2041,2.876301133385834e-10,3.142981432083595e-10,3.0289855559092944e-10,2.851159144361233e-10,2.858541868977078e-10,3.579084853124693e-10,4.1894295571858305e-10,3.64666588187378e-10,3.5162502623189235e-10,3.109125223292238e-10,2.890920683382695e-10,3.667886125484104e-10,3.156884385194083e-10,3.4313472899785767e-10,3.364334076950126e-10,3.2628331847854926e-10,2.628513502476419e-10,2.8852744649667535e-10
b2042,6.061559141167974e-10,6.321858507851617e-10,5.879398874568698e-10,4.716836649844837e-10,5.413069812906558e-10,6.845337522407406e-10,6.122784299114821e-10,7.822989054576126e-10,5.57022236438335e-10,5.508829189848684e-10,5.943937691101312e-10,8.468465487922113e-10,5.673380436538822e-10,7.301922764225461e-10,6.559245117112804e-10,4.849468388743589e-10,5.905674993956529e-10,6.269735499176511e-10
b2043,1.0603714662495119e-11,6.005633543707367e-12,8.050231058939388e-12,9.241799873426158e-12,8.271023259108687e-12,1.0803970320802074e-11,1.0155636323373932e-11,9.820116101598096e-12,1.05696055441447e-11,8.321112583628531e-12,8.461559633593929e-12,1.6730398981837183e-11,1.4166274545001413e-11,1.1017674890167622e-11,8.930923322507085e-12,1.1249144673841347e-11,9.96825642443838e-12,1.273446157008256e-11
b2044,1.2969290535712108e-11,6.633435563877432e-12,8.322342694264974e-12,7.082854821027424e-12,4.725330501310455e-12,6.29346030709017e-12,6.899713220319711e-12,7.239154862838575e-12,8.05138258390039e-12,5.61121625768361e-12,5.088616966880905e-12,8.405853524021765e-12,5.023461855330349e-12,8.764527223792816e-12,8.124112550924241e-12,7.530351425479555e-12,7.322116223712172e-12,5.3121559570646244e-12
b2045,9.271016281387952e-12,6.322493271820677e-12,6.679775057238993e-12,4.909706182757646e-12,4.503830634061527e-12,5.306325006518936e-12,5.679522459055784e-12,6.554828504710865e-12,6.446138181235251e-12,4.9025079543043e-12,6.790123265181707e-12,9.691728798487796e-12,5.8519842099421256e-12,7.746148918528253e-12,5.854686293368041e-12,5.568646191525155e-12,6.461937060857097e-12,8.365202111736276e-12
b2046,8.733326829653016e-12,2.2657248064757964e-12,3.073238862599807e-12,3.082684260892487e-12,1.950237892963043e-12,2.797239045620384e-12,3.883157581862797e-12,2.6889688901883473e-12,4.120477528052947e-12,2.18720164607499e-12,2.625216804632402e-12,5.595585413651051e-12,3.685835792213518e-12,3.0253737716770376e-12,1.7173814610604233e-12,3.3222655372082124e-12,3.3577589057768947e-12,5.910035250226043e-12
b2047,5.376531378166539e-12,3.4031923414341747e-12,4.600132033679651e-12,2.930326789135123e-12,1.8609802332994546e-12,2.5421106637181353e-12,4.1171498608272696e-12,3.801335265134747e-12,3.664129921970163e-12,2.1825869071812546e-12,2.672071463240188e-12,7.000663403747474e-12,3.907937805517632e-12,3.207677499669055e-12,2.2544078289823712e-12,2.386182203542104e-12,4.272109896187877e-12,7.681103804176781e-12
b2048,5.318754378360613e-12,2.8517261372017753e-12,4.875748216962768e-12,4.357812203089999e-12,3.576764766320395e-12,3.664412318053064e-12,2.7928500759091064e-12,4.834909999633063e-12,5.735875475829767e-12,4.580445387963141e-12,3.058741658559434e-12,7.00256881751566e-12,4.473447783578851e-12,3.40577779844265e-12,2.6468089670983377e-12,3.4685484793927985e-12,6.037430246640206e-12,6.375935839294957e-12
b2049,7.538958653291089e-12,2.1376598133521066e-12,2.604926206165624e-12,2.954029346728835e-12,3.0109174155285974e-12,2.0564660313504414e-12,4.796078194423299e-12,3.382641304292955e-12,3.83057422097545e-12,3.0457042748104705e-12,2.810078868200945e-12,5.6440597051174986e-12,3.3194339403064978e-12,5.550793260751034e-12,3.2827066646254446e-12,3.6400435643767035e-12,3.225568583023932e-12,4.7093353040708546e-12
b2050,6.298508572342004e-12,2.2817806377563557e-12,3.4955486808119015e-12,2.3123391343159477e-12,2.828243603400861e-12,1.4487744338606218e-12,3.754248180535218e-12,2.5274890649485455e-12,4.337081640452639e-12,2.4877564583897535e-12,2.538067334257851e-12,5.274582737754274e-12,5.567932646046176e-12,4.768924349822599e-12,3.1626084796290844e-12,3.496909464506394e-12,4.869436790912429e-12,4.377538308676383e-12
b2051,1.3039117503765058e-11,6.991109110587114e-12,4.462480205253606e-12,4.591959018529072e-12,4.2123509896859375e-12,3.082552422775818e-12,1.5975802104365241e-12,2.7656896448840486e-12,4.101330585535899e-12,3.5729038801534468e-12,3.5641565603101113e-12,7.942226745371768e-12,1.137299645280079e-11,6.493967409695797e-12,5.551483804338475e-12,5.290924333214344e-12,2.0721368111641965e-12,5.882572631041883e-12
b2052,4.962071072158191e-12,4.0485645678408625e-12,2.2150549412605985e-12,3.4189871034333037e-12,3.285696130963021e-12,1.5300959694400175e-12,3.964978864244016e-12,4.118441471190028e-12,6.31094900151529e-12,2.758767233196202e-12,3.699134510121196e-12,5.827758719311763e-12,3.5282806352924734e-12,5.238074489660069e-12,2.8808618498538376e-12,2.297988249905142e-12,6.51416826197076e-12,5.547906063742194e-12
b2053,6.871611047256264e-12,5.476680627963649e-12,5.720413965164525e-12,5.185630794277479e-12,4.1141146915959e-12,3.951496727501205e-12,4.437168586257019e-12,6.696702580520608e-12,6.659448645666764e-12,3.901544459079247e-12,4.5688608181673775e-12,6.1971732406387625e-12,4.859647904452791e-12,6.069991281420051e-12,4.4207927351148854e-12,6.07589030392595e-12,7.96876163508372e-12,8.797620888440425e-12
b2054,5.318754378360613e-12,2.0369472408584108e-12,0.0,2.8669817125592093e-13,2.1039792743061147e-12,1.0777683288391363e-12,6.982125189772766e-13,3.223273333088708e-12,2.509445520675523e-12,1.3880137539282246e-12,1.416084101184923e-12,3.6220183538874106e-12,2.485248768654917e-12,2.4833796446977655e-12,1.1028370696243072e-12,1.4452285330803322e-12,4.226201172648145e-12,2.05675349654676e-12
b2055,4.744304460820325e-12,1.496309769424141e-12,2.865319059405466e-12,2.316644204196637e-12,7.727752294368304e-13,7.917118555011351e-13,2.051584238067279e-12,1.7758248524121439e-12,2.633428083742219e-12,7.647099904349871e-13,1.4563267056689985e-12,3.3258479522960806e-12,9.128125504174896e-13,1.303037193885844e-12,1.7822793178807838e-12,8.493139261426511e-13,1.3305007138708447e-12,3.021718273746983e-12
