genes,logFC,logCPM,LR,PValue,FDR,bnumber
mutT,0.177838669714029,3.53535271974297,0.625732658316986,0.428924937128029,0.690211178634858,b0099
mutY,0.301391391822669,5.61600033827792,2.76038416812132,0.0966250316673161,0.271341685156787,b2961
mviM,-0.0411966147874074,5.93492132306221,0.0596465645031133,0.807055434135514,0.92639550398602,b1068
mviN,0.0949215995732682,5.44154786772567,0.254134114438477,0.614179046560466,0.826882575465915,b1069
nac,-0.563890577249784,3.40874607884747,2.40738764621221,0.120763743192661,0.311629916226849,b1988
nadA,-0.933572597100884,9.01014797806138,20.066627095896,7.47904420852236e-06,6.21192152627079e-05,b0750
nadB,-1.31672309634188,7.83291951906588,46.349210650491,9.89473573784863e-12,1.45358379767919e-10,b2574
nadC,-0.182425028366817,6.11295075268886,1.20000988999432,0.273319701610209,0.535845570247159,b0109
nadD,-0.0405292882126929,5.73758459740961,0.0370931599847535,0.847275498254744,0.944884663288541,b0639
nadE,-0.230033636271265,8.23863414709301,1.2741747305954,0.258984961852304,0.518089879685087,b1740
nadR,0.0253306596663465,6.616310600421,0.0247256007897838,0.875052739917889,0.958526830598755,b4390
nagA,-0.0248845291977265,7.0230820030439,0.0216853923830773,0.882927112355597,0.962484148981278,b0677
nagB,0.0110153393619936,6.2433487995578,0.00416080306985922,0.948568693514561,0.991257727386739,b0678
nagC,-0.0443363067869508,7.24951251272567,0.0623712615762209,0.802786573864051,0.92459605667169,b0676
nagD,-0.0815360562674801,7.12013024393013,0.191498645141153,0.661672224288177,0.853063384089742,b0675
nagE,0.0142689125965081,6.08824999758961,0.00603254024364253,0.938091012527859,0.985156143271415,b0679
nagZ,-0.23838894895556,7.28075949589519,1.65278027029504,0.198580943497807,0.436334301733861,b1107
nanA,-0.678262678601913,2.63329289943007,3.24225966903691,0.0717615996631288,0.221226516020737,b3225
nanE,-0.107750540547381,2.66848622649027,0.11659744635821,0.73275454095784,0.887483696690105,b3223
nanK,0.673838767450792,4.22138569833672,6.61653598758671,0.0101036160212669,0.0472267506448613,b3222
nanR,-0.194277256152821,6.58563312885932,1.21867858633909,0.269620135934575,0.532216346938497,b3226
nanT,0.161429187231386,3.35049465796021,0.132574096211719,0.715777916290926,0.879834861853895,b3224
napA,-1.34895178429571,5.83676657920056,34.1762252413406,5.03402291100186e-09,6.14179235949634e-08,b2206
napA,-1.34895178429571,5.83676657920056,34.1762252413406,5.03402291100186e-09,6.14179235949634e-08,b4055
napB,-0.752210611745769,2.76955286032034,3.3147563686537,0.0686604971466214,0.214266392468394,b2203
napC,-1.11962982467727,4.54278514588449,28.3979706940239,9.87687863592898e-08,1.04250349290532e-06,b2202
napD,-2.35603669855704,1.86539599427669,15.7529100720089,7.21768248972922e-05,0.000513561296097867,b2207
napF,-1.4244430902833,3.44706882941945,34.2214033569048,4.91850102204415e-09,6.03494486199111e-08,b2208
napG,-0.956728726525048,2.95969063853557,5.79531801460252,0.0160689080289915,0.0696104451125518,b2205
napH,-0.967027105465329,2.88994846328559,5.38620137259351,0.0202966083171777,0.0838059764071613,b2204
narG,-4.73858186213761,9.40462768327542,307.821370496416,6.51373044284346e-69,9.37760059421363e-67,b1224
narH,-4.27373839198344,8.06807199064062,238.884592153312,6.88519960015042e-54,5.31021019161601e-52,b1225
narI,-3.49918354675679,6.15458577341058,109.393278335074,1.33080072397881e-25,3.30329214187613e-24,b1227
narJ,-3.69582484974849,6.96917611637129,109.894391158248,1.03352894882206e-25,2.5952392616061e-24,b1226
narK,-4.42445907156902,6.74813427105178,250.76351436183,1.7700586625874e-56,1.56018027830918e-54,b1223
narL,-0.871470880349422,6.9579751598456,27.442134184447,1.61865888466999e-07,1.68052589492541e-06,b1221
narP,0.0691555518665165,6.1599509238369,0.108229142010902,0.742169309823157,0.89019140533679,b2193
narQ,-0.403363858882349,5.71791436811974,4.96268206856149,0.0259000061489295,0.101785374483373,b2469
narU,-0.750965333845036,2.97843865990953,2.43724143981182,0.118484425686444,0.307532592872447,b1469
narV,-0.43821302279544,2.74304561897842,2.00701551596089,0.156573069997674,0.370866880673267,b1465
narW,-0.475756594596323,2.58323286011161,1.98022834458843,0.159366353215008,0.375301679136108,b1466
narX,-0.695043224380508,6.45883875474175,18.4770600789032,1.71961706251772e-05,0.000133820289964217,b1222
narY,-0.320006179350626,3.55757294801393,1.42369178714103,0.232796707563333,0.484363509743414,b1467
narZ,-0.481465224087008,5.07210248700957,5.93561333719785,0.0148379039687118,0.0652595796750165,b1468
ndh,5.16809075994758,9.1419386172925,354.249412855566,5.03251940853614e-79,1.97595012049705e-76,b1109
ndk,3.15912367189081,6.48188035071264,77.468534426733,1.34853788227912e-18,2.63544575274367e-17,b2518
nei,-0.551042583243089,4.84209931868507,6.67881711646389,0.00975653489516463,0.0460027011050393,b0714
nemA,-0.102946360651271,5.39720875334278,0.259924293207817,0.610172171137631,0.824379970581776,b1650
nfi,0.167682692214341,6.06264669015922,0.790414605311763,0.373974787406588,0.634156696823342,b3998
nfnB,-0.328247118088915,7.15086679052007,3.61033710048212,0.0574214792412031,0.187455305247737,b0578
nfo,0.759999697515987,6.89801074222032,18.5631294559328,1.64369166638303e-05,0.000128142677023616,b2159
nfrA,-0.349205344598614,6.045645566004,3.97116226792985,0.0462858137550108,0.160440152173268,b0568
nfrB,0.0120656542886394,4.53063767672199,0.00299448784454315,0.956360010869674,0.994332572788843,b0569
nfsA,0.759542095997262,6.01148356490796,14.1591032789129,0.000167982328299952,0.00112184329231547,b0851
nhaA,0.634716915986163,7.53256227483695,11.2791557672292,0.000783821931721489,0.00473472296937778,b0019
nhaB,0.307140062430202,6.55805380925058,2.45936367366917,0.116826101300458,0.305246177566049,b1186
nhaR,-0.271073384359968,6.06476956468979,2.24570617631716,0.133985728591254,0.331624276094916,b0020
nhoA,0.485258660460924,4.24984095422879,4.57200881419541,0.0324984357450486,0.121840923596237,b1463
nikA,-1.98779216118277,4.07775008603745,32.90227490345,9.69097987092185e-09,1.14672170034278e-07,b3476
nikB,-1.04043804131395,2.51795442833986,7.14046909592581,0.00753634424045491,0.0367790630220619,b3477
nikC,-1.36500215987109,2.30315009606877,12.7746784031667,0.000351343015628725,0.0022282679654926,b3478
nikD,-0.793666956505217,2.69038765000577,6.06763545736072,0.0137681155927146,0.0614302595505521,b3479
nikE,-0.823760493194556,2.99451153734656,8.59816918872592,0.00336501114731354,0.0180092727946062,b3480
nikR,-0.22365478998468,4.15640226362752,1.20839558643088,0.271650104824708,0.534943037283344,b3481
ninE,0.339391981369831,-0.252971177915111,0.108353638484591,0.742026336505726,0.89019140533679,b0548
nirB,-5.1409139640489,9.32311834357149,237.926947771215,1.11360572404773e-53,8.2925226244175e-52,b3365
nirC,-3.08411202779512,4.96557644601626,134.264358926869,4.78242419534256e-31,1.42897814244495e-29,b3367
nirD,-4.84812229289568,5.66973900372848,174.815304925899,6.56960796076759e-40,2.92516874046961e-38,b3366
nlpA,1.29711680105045,8.84292273588372,29.9265875358562,4.48717419330929e-08,4.90635578250705e-07,b3661
nlpB,-0.0213007042065161,9.01140333087286,0.01158072597147,0.91430206441492,0.975976559722022,b2477
nlpC,-0.220077625743814,5.87391198779064,1.20706924380881,0.271913328352957,0.535031282531399,b1708
nlpD,0.436181560820394,9.28566440912951,2.93659707615739,0.0865929844360135,0.252869282160886,b2742
nlpE,-0.0749896400140138,6.06279414703615,0.134816440912271,0.713489542086449,0.878923233047611,b0192
nlpI,-0.163538254914499,9.43831403669851,0.653122711471967,0.418998436315723,0.682116187880742,b3163
nohA,-0.884887563672031,0.990064300825277,2.35075244530337,0.125222551497238,0.319265761461965,b1548
nohB,-0.595865528857174,1.72158410708641,1.11403669317753,0.29120614135833,0.558570415194903,b0560
norR,-0.25184840770941,5.12977166753887,2.01546538691213,0.155703521691649,0.369090839838766,b2709
norV,-0.118523201943092,4.02291787327681,0.362312072699697,0.547224965109494,0.781203643674144,b2710
norW,-0.358248328327587,3.51714334638553,0.982556465217424,0.321568470044792,0.583371528039377,b2711
npr,-0.226128996467253,5.77607893985915,1.51710128121127,0.218058683372429,0.464625285389995,b3206
nrdA,1.06554004947763,7.97119322706114,31.3841182529047,2.11705553629206e-08,2.40620075295931e-07,b2234
nrdB,0.429189942471358,7.54204754346113,5.45814597609763,0.0194773026368258,0.0811992954521726,b2235
nrdD,-1.10693686541757,7.38230553570677,31.6648085473921,1.83212210481995e-08,2.09892184899665e-07,b4238
nrdE,3.64286272203315,6.40428750386333,157.185063335155,4.66349243416682e-36,1.72150630967235e-34,b2675
nrdF,3.06490640573799,4.73214267381957,100.457978808225,1.20935670177542e-23,2.83870195378699e-22,b2676
nrdG,-1.12724896664317,3.90393826744633,15.161681167638,9.86858803787694e-05,0.000689683361417322,b4237
nrdH,4.8495194575659,4.87210339927095,150.950036181107,1.07475298472563e-34,3.7434339847016e-33,b2673
nrdI,4.80582294901328,5.01761874383216,172.900155887064,1.72097300910798e-39,7.35928953102708e-38,b2674
nrfA,-5.46621784565218,9.00871738524349,281.024952174289,4.48996271604006e-63,5.3867080473825e-61,b4070
nrfB,-5.19903054898904,6.63903390979552,203.380865206573,3.820159817578e-46,2.0369469447061e-44,b4071
nrfC,-5.18418038932879,6.13698504522162,165.155364814764,8.46001190120547e-38,3.47988489536252e-36,b4072
nrfD,-3.73630869392786,6.1851731695621,112.251369601671,3.14762287280341e-26,7.95004864774148e-25,b4073
nrfE,-2.28365896577376,4.39121025751048,33.0766212210096,8.85976384069884e-09,1.05124505571369e-07,b4074
nrfF,-2.91666085432792,2.09445617399187,38.0848807522817,6.77329531814054e-10,8.94613531469388e-09,b4075
nrfG,-2.21306525193936,3.19607774212536,27.3138337674334,1.72969491354279e-07,1.78721347645725e-06,b4076
nth,-0.325901085785686,3.75649384096301,2.03519137960028,0.153694838133413,0.365533042895491,b1633
nudB,-0.295788792515601,7.27447382588485,2.26355411745502,0.132449777488475,0.330007829699202,b1865
nudC,0.365328051929331,6.60674708383752,3.78472367444567,0.0517224499284592,0.173035833649121,b3996
nudD,-0.466225493217547,1.8737905863462,0.597403613189978,0.439570383493071,0.700442779868019,b2051
nudE,2.1302883679284,6.37120795544151,139.923156670947,2.76705400333712e-32,8.66007698580655e-31,b3397
nudF,0.0872096812049959,6.05933830643651,0.182503368447258,0.669230653659617,0.856535449274148,b3034
nudG,0.335865762807822,4.34184673041712,1.19515735815418,0.274291719062484,0.537172568330961,b1759
nudH,0.0401965332937551,6.80048076532902,0.0430888205959414,0.835558117790455,0.938807364915967,b2830
nuoA,0.680874123826843,7.27530402617031,16.6850572886532,4.41272111895641e-05,0.000324124872666203,b2288
nuoB,0.84239364088747,8.06111805563756,20.2817690229822,6.68343975649691e-06,5.62685698017742e-05,b2287
nuoC,0.760599665078719,9.03647460103828,11.9070350551958,0.000559223399792269,0.00345023955132078,b2286
nuoE,0.790038323749889,7.61735095015553,14.441336706336,0.000144593427877558,0.000981916690256561,b2285
nuoF,0.9972540390032,8.33722494518262,25.0023177249765,5.72614397495147e-07,5.54511565646085e-06,b2284
nuoG,0.99476582297143,9.02248319778769,21.8677889905585,2.92096091037079e-06,2.59047847472104e-05,b2283
nuoH,0.912256251751594,7.20406965795507,25.082090735001,5.49407587947856e-07,5.33234016257706e-06,b2282
nuoI,0.716745563593421,6.60903288972292,11.6683370647101,0.000635728089742264,0.00387265108546803,b2281
nuoJ,0.828813530049403,6.47859027741771,16.207216818496,5.67774050183324e-05,0.000409384995449378,b2280
nuoK,1.10489781179569,4.2466949434172,24.5703556155912,7.16454803890811e-07,6.89168885969802e-06,b2279
nuoL,0.938620564710069,7.82650685872135,23.0548864839091,1.5744185080663e-06,1.43156074449229e-05,b2278
nuoM,0.967026431129493,7.45185657921685,24.4115848090083,7.77994454682577e-07,7.41713917999317e-06,b2277
nuoN,0.755983672227952,7.51464940527907,14.1608506102597,0.000167826389513057,0.00112184329231547,b2276
nupC,-0.356563400593827,6.67482494554319,4.17423382466032,0.0410431160351802,0.146137855033754,b2393
nupG,-0.239861736017108,4.30564119373084,1.26501130784631,0.260704645611911,0.520218714660258,b2964
nusA,0.19932181816298,9.36142156495887,0.745460345112747,0.387917329549938,0.649637435566569,b3169
nusB,-0.168095486950704,7.57414982107159,0.681918234315784,0.408926968677428,0.671286802629347,b0416
nusG,0.264758566221461,7.91175902322431,1.91913374860464,0.165952186817139,0.386925530223131,b3982
obgE,0.143539402592144,7.21726847167615,0.54793759914536,0.459161616573899,0.715669080470108,b3183
ogrK,0.361724921957405,2.66113361259005,0.630123918208302,0.427309863535828,0.689041798723761,b2082
ogt,-0.52597306028042,4.26864654339732,7.21765444367708,0.00721899778037325,0.0355517119879499,b1335
ompA,-0.491018123153874,13.424790822288,5.32986268624757,0.0209630366868421,0.0860640260936038,b0957
ompC,-0.841891071954498,13.2137601285346,16.1760062797209,5.77206131157751e-05,0.000415492213411721,b2215
ompF,-0.0299754899150193,8.50280871555374,0.0247722539095072,0.874935887298042,0.958526830598755,b0929
ompG,0.692614419086519,1.77245108939768,1.02682140805836,0.310906398465009,0.575076974291381,b1319
ompL,-0.38961175421048,1.56967860549252,0.448288943550463,0.50314862971252,0.750763386439465,b3875
ompN,0.65119329414304,2.27241862243866,2.49132932770164,0.114474998504096,0.301297575267443,b1377
ompR,0.384213738072755,6.68626493625156,4.81742470760712,0.0281734083569034,0.108589868869649,b3405
ompT,-0.439808237944557,11.4173602543672,3.10085629225728,0.0782511250024898,0.236340285934093,b0565
ompW,-1.16288929818866,3.56260689531924,9.3566532252256,0.00222177470790551,0.0123977325109094,b1256
ompX,-0.289105632302855,11.3164151593569,2.02103572282218,0.155133296034668,0.367941079392494,b0814
oppA,2.45158682749569,8.99810040461073,116.630406931021,3.45872507423147e-27,8.9989359009673e-26,b1243
oppB,2.02635060926889,5.90848246286129,77.1865359931636,1.55550337172671e-18,3.02167131642219e-17,b1244
oppC,1.82591228435811,5.96336528081718,93.8399953113965,3.42089097135415e-22,7.61589077591678e-21,b1245
oppD,2.05500584639708,6.50764297060222,101.773654386584,6.22424868308041e-24,1.47706209133101e-22,b1246
oppF,1.5002430657358,6.64769355830217,68.4394232281619,1.30835597289074e-16,2.37428128021643e-15,b1247
orn,-0.134749587624962,6.37623169145355,0.587443263710978,0.443409499290199,0.703816842129501,b4162
osmB,0.356457076679841,7.87940199398106,2.35493564632172,0.124887038903852,0.318816863784793,b1283
osmC,0.597464539804169,8.73401156035008,5.82595645153658,0.0157913798844332,0.0687304315017865,b1482
osmE,0.238991736489676,9.06467744996572,0.797891830631727,0.371724425868004,0.633053785482264,b1739
osmY,3.45590238452764,9.22784915388841,162.505191906191,3.20863118517862e-37,1.25982528079877e-35,b4376
otsA,0.757296537829407,8.71711597422604,12.157733844375,0.000488847364301366,0.00305105746592139,b1896
otsB,0.557211914907933,7.46809080385817,6.31286954448542,0.0119864684577906,0.0544942708096818,b1897
oxc,-0.0693535446208551,2.78026702506546,0.0235455973458869,0.87804677094327,0.959833215128298,b2373
oxyR,-0.250299063571479,7.51324574862002,1.89598401420499,0.168528525292569,0.390490719280367,b3961
paaA,-0.109596543483985,1.70965683968056,0.0604489311799838,0.805787788375325,0.925708902974431,b1388
paaB,-0.556444771917927,0.374358877960742,0.62584193269449,0.428884635085965,0.690211178634858,b1389
paaC,0.475511247693347,1.59392195825941,0.79531509130002,0.372497781872382,0.633065513567981,b1390
paaD,0.143163547392996,1.49842326928478,0.0969453415321144,0.755526602621251,0.895598812317379,b1391
paaE,-0.293157640223252,2.59713877652072,0.480509012958303,0.488191845105649,0.742159067339736,b1392
paaE,-0.293157640223252,2.59713877652072,0.480509012958303,0.488191845105649,0.742159067339736,b1397
paaF,-0.292237662299967,1.8852002036333,0.190561070964607,0.662450052771217,0.853811333309127,b1393
paaG,0.0666887778965477,1.67821203178652,0.0155997964334489,0.900603395225632,0.970243468191445,b1394
paaH,-0.0779704861457613,2.85633483689683,0.0396974562550083,0.842073286371977,0.941717898456905,b1395
paaI,-0.116383015597579,1.68712653027151,0.0463711906476414,0.829502471759922,0.936823009905881,b1396
paaJ,0.931882187612248,3.90313617317119,16.4343073176855,5.03653853657846e-05,0.000367446113842607,b1397
paaK,0.245806896325452,4.02041161679431,0.849664499341325,0.356647266594283,0.619364513237117,b1398
paaX,0.420720518352198,5.54357608617183,5.52392289105421,0.0187581482150863,0.0788097686196086,b1399
paaY,0.600530490418098,5.22188321065518,9.39347513424578,0.00217759044921703,0.0121826595209435,b1400
pabA,0.243336128369719,4.11485558437792,1.57601105224501,0.209336206123816,0.451835619314723,b3360
pabB,0.172047855236659,6.43025495750093,0.792532318956855,0.373335504618074,0.633321305752342,b1812
pabC,0.0546929714996212,4.77641977319714,0.0922891695274743,0.761286875759942,0.900081581277632,b1096
pal,0.00710987523747935,9.68950176845359,0.00130206547626699,0.971215265039566,0.999423987873697,b0741
